x,y,R,I,V
0,-9000,0.6610618866666667,0.04999819933333334,0.033051903
4500,-9000,0.6885382266666666,0.04999825333333333,0.034425709
9000,-9000,0.71540249,0.049998238,0.03576886433333334
13500,-9000,0.74058359,0.04999826133333333,0.03702789166666667
18000,-9000,0.7629524966666666,0.04999824866666667,0.038146289666666666
22500,-9000,0.78164057,0.04999826466666667,0.039080672
27000,-9000,0.7970142766666667,0.049998259999999996,0.03984932633333334
31500,-9000,0.8099741433333333,0.049998264,0.04049730133333333
36000,-9000,0.8189174833333334,0.04999826533333333,0.040944454666666664
40500,-9000,0.8262062166666666,0.04999826066666667,0.041308873333333336
45000,-9000,0.8454726699999999,0.04999823933333333,0.04227214533333334
-45000,-4500,0.44224371333333334,0.049997977666666665,0.022111291333333335
-40500,-4500,0.4614955666666667,0.04999799233333333,0.023073852333333332
-36000,-4500,0.48216671666666666,0.04999803233333333,0.02410738633333333
-31500,-4500,0.50403227,0.04999804833333333,0.025200628333333332
-27000,-4500,0.5268192233333333,0.049998071,0.026339945
-22500,-4500,0.5501808,0.049998114999999996,0.027508002
-18000,-4500,0.5747233333333334,0.049998114333333336,0.028735082999999998
-13500,-4500,0.6004910266666666,0.049998133,0.030023430666666667
-9000,-4500,0.6267051166666666,0.049998199666666666,0.031334128
-4500,-4500,0.65262957,0.049998199,0.03263030333333333
0,-4500,0.6794741299999999,0.04999823466666666,0.03397250733333333
4500,-4500,0.7051073033333334,0.049998276333333334,0.03525415033333333
9000,-4500,0.7297386833333334,0.04999827466666666,0.03648567466666666
13500,-4500,0.7522072533333334,0.049998269000000005,0.03760906233333334
18000,-4500,0.7719529933333333,0.04999827366666666,0.038596317
22500,-4500,0.7888860433333333,0.04999826066666667,0.039442930333333334
27000,-4500,0.8017724333333334,0.04999824666666666,0.040087216999999994
31500,-4500,0.8109761766666667,0.04999827666666667,0.040547411
36000,-4500,0.8180185733333333,0.049998266,0.04089951033333334
40500,-4500,0.82311574,0.049998269000000005,0.04115436333333333
45000,-4500,0.8351822033333334,0.049998257000000004,0.041757655
-45000,0,0.46271686333333334,0.04999802066666667,0.023134927333333333
-40500,0,0.48243774666666667,0.04999803733333333,0.02412094
-36000,0,0.5042007666666667,0.049998051999999994,0.025209056
-31500,0,0.52658633,0.049998063999999995,0.026328295999999998
-27000,0,0.5495374466666667,0.049998102999999995,0.027475831
-22500,0,0.5735259500000001,0.04999813366666667,0.028675226666666668
-18000,0,0.5980380666666666,0.049998175000000006,0.029900811333333333
-13500,0,0.62287214,0.04999820966666667,0.031142492666666667
-9000,0,0.6490631566666667,0.04999824333333334,0.032452017666666666
-4500,0,0.67365949,0.049998241666666665,0.03368179033333333
0,0,0.6983921566666667,0.049998261,0.03491839333333333
4500,0,0.7228601033333334,0.049998245000000004,0.036141736
9000,0,0.7451797566666667,0.04999826366666667,0.037257694
13500,0,0.7648797466666667,0.049998275,0.03824266766666666
18000,0,0.7820857666666666,0.049998273,0.039102937666666664
22500,0,0.7958382733333333,0.049998283,0.039790547333333336
27000,0,0.8067844033333333,0.049998280666666665,0.040337832
31500,0,0.81487166,0.04999827233333333,0.04074217566666667
36000,0,0.8195989166666667,0.049998275999999994,0.04097853333333333
40500,0,0.8225309900000001,0.049998277,0.04112513166666667
45000,0,0.8311248333333334,0.049998271,0.04155480466666666
-45000,4500,0.4850183433333333,0.049998044,0.024249968333333333
-40500,4500,0.5058754433333333,0.04999806933333333,0.025292795333333333
-36000,4500,0.5280725666666667,0.04999808133333334,0.026402613999999998
-31500,4500,0.5508924966666666,0.049998089333333336,0.027543572333333332
-27000,4500,0.5741525533333333,0.049998120666666666,0.028706548333333335
-22500,4500,0.5979907699999999,0.04999816533333334,0.029898440666666668
-18000,4500,0.6231059999999999,0.049998196333333335,0.031154177
-13500,4500,0.6480215733333333,0.04999821333333333,0.03239992033333333
-9000,4500,0.6722236366666666,0.04999824533333333,0.03361000166666666
-4500,4500,0.6958965533333333,0.049998275333333335,0.03479362766666667
0,4500,0.71954131,0.04999829,0.03597583433333333
4500,4500,0.74186853,0.04999826466666667,0.03709213866666667
9000,4500,0.76236452,0.049998278666666666,0.03811691466666667
13500,4500,0.7801204333333334,0.049998271999999996,0.03900467366666667
18000,4500,0.7948970766666666,0.04999828033333333,0.039743487
22500,4500,0.8056396366666667,0.049998277333333334,0.04028059366666667
27000,4500,0.8146655166666666,0.049998268,0.040731863666666666
31500,4500,0.82008643,0.049998280666666665,0.04100291166666667
36000,4500,0.8232794966666667,0.04999827333333333,0.041162552666666664
40500,4500,0.8237649699999999,0.049998264333333334,0.041186819666666666
45000,4500,0.8317652333333334,0.04999825666666667,0.04158681333333333
-45000,9000,0.5107475,0.049998049,0.025536378666666668
-40500,9000,0.5319026499999999,0.049998071,0.026594106333333332
-36000,9000,0.5542450866666666,0.049998107,0.02771120566666667
-31500,9000,0.5777045833333333,0.04999813333333333,0.028884151333333333
-27000,9000,0.60120695,0.049998174666666666,0.03005925
-22500,9000,0.62474769,0.04999822866666667,0.031236277
-18000,9000,0.6493606766666667,0.04999822833333333,0.032466883333333335
-13500,9000,0.67298976,0.049998220999999995,0.03364829133333334
-9000,9000,0.6964892333333333,0.049998281666666665,0.034823264666666666
-4500,9000,0.71953159,0.04999827333333333,0.035975336999999996
0,9000,0.7417023566666666,0.04999827033333334,0.03708383433333333
4500,9000,0.76131194,0.049998284,0.03806428966666667
9000,9000,0.7797200966666666,0.04999827166666667,0.038984657
13500,9000,0.7949300433333334,0.04999827566666667,0.03974513333333333
18000,9000,0.8073003799999999,0.049998282,0.04036363166666666
22500,9000,0.8156527800000001,0.049998274,0.040781231
27000,9000,0.8228260966666666,0.049998268,0.04113988033333334
31500,9000,0.8271252466666666,0.049998275,0.041354836
36000,9000,0.8275153833333333,0.04999825833333334,0.04137432966666667
40500,9000,0.8274919666666667,0.04999825566666667,0.041373154333333335
45000,9000,0.8392703633333334,0.04999826133333333,0.04196205966666667
-45000,13500,0.54055378,0.049998076333333336,0.027026650333333336
-40500,13500,0.5606498833333333,0.049998131333333334,0.028031446
-36000,13500,0.5830963400000001,0.049998129333333335,0.029153726333333334
-31500,13500,0.6067275766666668,0.04999816766666667,0.030335267333333336
-27000,13500,0.6298998933333333,0.049998215666666665,0.03149387
-22500,13500,0.6532286733333333,0.049998228,0.032660275
-18000,13500,0.67769427,0.04999822633333333,0.033883512666666664
-13500,13500,0.7006505166666667,0.049998250333333334,0.035031299
-9000,13500,0.72331004,0.049998265666666666,0.03616424633333334
-4500,13500,0.7448537166666667,0.04999827,0.03724139733333333
0,13500,0.76422324,0.049998264333333334,0.038209835
4500,13500,0.78326337,0.049998259999999996,0.039161805
9000,13500,0.7986256199999999,0.04999826166666667,0.039929893333333334
13500,13500,0.8119934933333333,0.04999827466666666,0.04059827366666667
18000,13500,0.8223762466666666,0.049998269000000005,0.041117390000000004
22500,13500,0.8292626166666667,0.049998266666666666,0.041461693333333334
27000,13500,0.8343995733333334,0.049998268,0.04171853366666667
31500,13500,0.8358294966666667,0.04999827133333334,0.041790031666666665
36000,13500,0.8355264066666667,0.049998262333333335,0.041774869
40500,13500,0.8336450200000001,0.049998266666666666,0.04168080766666667
45000,13500,0.8717735166666666,0.049998254666666665,0.04358715266666667
-40500,18000,0.5917519733333333,0.049998126,0.029586488
-36000,18000,0.6142675433333333,0.049998151000000005,0.030712242999999997
-31500,18000,0.6377516533333334,0.049998224,0.03188644966666667
-27000,18000,0.66112609,0.049998235,0.033055137
-22500,18000,0.6830885066666668,0.049998257666666664,0.034153235
-18000,18000,0.7064408933333334,0.04999827033333334,0.035320822333333335
-13500,18000,0.7278886733333334,0.04999828433333333,0.036393185333333335
-9000,18000,0.7492913766666667,0.04999827733333333,0.03746327833333333
-4500,18000,0.7691940833333334,0.049998268666666665,0.03845837133333333
0,18000,0.7868458266666667,0.049998275,0.039340934333333334
4500,18000,0.8040336633333334,0.04999828466666667,0.04020030366666667
9000,18000,0.8179977666666667,0.049998269666666664,0.040898473000000005
13500,18000,0.8292338666666667,0.049998262333333335,0.041460253333333336
18000,18000,0.8380714366666666,0.049998263333333334,0.04190211566666667
22500,18000,0.8434312566666667,0.049998261,0.04217009533333334
27000,18000,0.8461346433333333,0.049998255,0.04230525533333333
31500,18000,0.84699844,0.04999827033333334,0.042348459
36000,18000,0.8448153466666667,0.049998259333333336,0.04223929666666667
40500,18000,0.8433899433333334,0.049998258000000004,0.042168027
-40500,22500,0.6260648533333334,0.04999817833333333,0.031302102000000005
-36000,22500,0.64706951,0.04999820233333333,0.032352311333333335
-31500,22500,0.6702578266666667,0.049998214,0.03351169466666667
-27000,22500,0.6925105466666667,0.049998247333333336,0.03462431333333334
-22500,22500,0.71390719,0.04999827266666667,0.03569412633333333
-18000,22500,0.7362715966666666,0.049998286,0.036812319
-13500,22500,0.7548882766666666,0.04999827133333334,0.03774310933333334
-9000,22500,0.7764549266666666,0.04999827666666667,0.03882140866666666
-4500,22500,0.7948635833333333,0.04999827733333333,0.039741809333333336
0,22500,0.8111286999999999,0.049998264,0.040555027333333334
4500,22500,0.8263063666666667,0.04999825533333333,0.041313878
9000,22500,0.83909742,0.049998259999999996,0.04195341166666667
13500,22500,0.8477383033333333,0.04999825866666666,0.04238544
18000,22500,0.8546038233333333,0.049998248333333335,0.04272869333333333
22500,22500,0.8581423699999999,0.049998254,0.042905619
27000,22500,0.8600602633333333,0.04999824333333334,0.04300150333333333
31500,22500,0.8592094066666667,0.04999824466666667,0.04295896166666667
36000,22500,0.8565298833333334,0.049998262,0.04282500433333333
40500,22500,0.8689530633333333,0.04999826633333333,0.04344614566666667
-36000,27000,0.6830064333333333,0.04999824133333333,0.03414912033333333
-31500,27000,0.7049865366666667,0.049998266,0.03524810466666666
-27000,27000,0.72577961,0.04999828,0.03628773266666666
-22500,27000,0.7471169999999999,0.04999827766666667,0.037354563333333334
-18000,27000,0.7679894933333333,0.04999827666666667,0.038398152
-13500,27000,0.78729381,0.04999828233333334,0.03936334
-9000,27000,0.8062115733333334,0.049998259999999996,0.040309175999999995
-4500,27000,0.8214198066666667,0.049998271,0.041069571666666665
0,27000,0.8366921533333334,0.04999827033333334,0.041833159333333335
4500,27000,0.8497540533333333,0.049998264,0.04248622866666667
9000,27000,0.8601926733333334,0.04999826266666667,0.04300813833333333
13500,27000,0.86831027,0.049998270000000004,0.04341401166666667
18000,27000,0.8733991066666668,0.049998269000000005,0.043668442333333335
22500,27000,0.8759050933333333,0.049998255,0.043793727
27000,27000,0.8758717366666667,0.049998249333333335,0.04379205366666667
31500,27000,0.87574465,0.04999824033333333,0.043785693
36000,27000,0.8795822366666666,0.04999824566666666,0.043977567999999995
-31500,31500,0.7448372866666666,0.049998252,0.037240562666666664
-27000,31500,0.7620873933333333,0.04999827266666667,0.03810305433333334
-22500,31500,0.7815348833333334,0.049998274,0.03907539633333333
-18000,31500,0.8011957466666666,0.049998287999999995,0.04005841533333333
-13500,31500,0.8196126133333334,0.049998278666666666,0.04097922
-9000,31500,0.8361090533333333,0.04999826766666667,0.04180400533333333
-4500,31500,0.8507481266666667,0.04999826933333333,0.04253593466666667
0,31500,0.8633085533333333,0.04999827033333334,0.043163933
4500,31500,0.87524908,0.049998259333333336,0.043760931
9000,31500,0.8832616400000001,0.049998253000000006,0.04416153866666667
13500,31500,0.8895305866666666,0.04999825666666667,0.04447497966666667
18000,31500,0.8941303333333334,0.04999825433333334,0.04470495666666666
22500,31500,0.89536646,0.049998236999999994,0.04476674433333334
27000,31500,0.8955811433333333,0.049998254,0.04477749466666667
31500,31500,0.89887184,0.04999823333333333,0.04494200433333333
-27000,36000,0.8017254233333334,0.04999827266666667,0.040084884333333334
-22500,36000,0.8179904633333333,0.04999826833333333,0.04089810666666667
-18000,36000,0.83608176,0.04999825666666667,0.041802631666666666
-13500,36000,0.8523889066666667,0.049998259333333336,0.04261796266666666
-9000,36000,0.8674938933333334,0.049998267,0.04337319033333333
-4500,36000,0.8812688866666666,0.04999827133333334,0.04406192166666667
0,36000,0.8919610099999999,0.049998266666666666,0.04459650466666667
4500,36000,0.9012490133333333,0.049998259999999996,0.045060882000000003
9000,36000,0.90924328,0.049998254666666665,0.045460577333333335
13500,36000,0.9143108766666667,0.049998253666666666,0.045713945666666665
18000,36000,0.9169624233333333,0.049998253,0.045846521
22500,36000,0.9177958466666667,0.04999825566666667,0.045888191333333335
27000,36000,0.9203491966666667,0.049998252,0.046015851
-22500,40500,0.8615317699999999,0.049998257000000004,0.04307508733333333
-18000,40500,0.8749660933333333,0.04999825,0.04374677366666667
-13500,40500,0.88836961,0.04999826266666666,0.04441693666666667
-9000,40500,0.9022184666666667,0.049998248333333335,0.045109343
-4500,40500,0.9135123333333334,0.049998248333333335,0.045674015666666665
0,40500,0.9232379866666667,0.049998243,0.04616027733333334
4500,40500,0.9317408066666667,0.049998247333333336,0.046585407
9000,40500,0.93782031,0.04999823233333334,0.046889358666666665
13500,40500,0.9430826499999999,0.04999822366666666,0.047152458
18000,40500,0.94495187,0.04999823566666666,0.047245927
22500,40500,0.9536083133333333,0.04999825733333333,0.04767875466666667
-13500,45000,0.9355277799999999,0.04999824433333333,0.046774748000000005
-9000,45000,0.9438072766666666,0.049998252666666666,0.047188714666666666
-4500,45000,0.9522258866666667,0.049998236333333335,0.04760961466666667
0,45000,0.96060569,0.049998236,0.04802859066666666
4500,45000,0.96789883,0.04999823233333334,0.048393231
9000,45000,0.97491116,0.049998226666666666,0.048743829333333336
13500,45000,0.9883063966666666,0.049998229,0.049413570000000004
