x,y,R,I,V
-40500,4500,0.13808166666666669,0.049997896,0.006903792866666666
-36000,4500,0.15593690999999998,0.049997892,0.0077965169
-31500,4500,0.17637287,0.049997882333333334,0.008818270233333333
-27000,4500,0.19999698,0.049997917999999995,0.009999432733333334
-22500,4500,0.22565828333333335,0.049997926,0.011282445666666667
-18000,4500,0.25213629,0.04999793633333333,0.012606294666666667
-13500,4500,0.2789309466666667,0.049997968999999996,0.013945981
-9000,4500,0.30514270666666665,0.049997983333333336,0.015256520666666665
-4500,4500,0.32901118,0.049998027666666674,0.016449910333333335
0,4500,0.3493593433333333,0.049998039333333334,0.017467282666666663
4500,4500,0.36463907333333334,0.049998075999999995,0.018231253333333333
9000,4500,0.37629437666666665,0.04999807366666666,0.01881399433333333
13500,4500,0.3848093266666667,0.049998136666666665,0.019239748999999997
18000,4500,0.3896800833333333,0.049998153999999996,0.019483284666666666
22500,4500,0.39236279,0.04999814733333333,0.019617412999999997
27000,4500,0.3933097033333333,0.04999813766666667,0.019664752666666667
31500,4500,0.3922245033333333,0.04999814566666667,0.019610498333333334
36000,4500,0.39101933,0.04999812966666666,0.01955023566666667
40500,4500,0.38914839333333334,0.04999815066666667,0.019456699333333334
45000,4500,0.3907023966666667,0.049998124666666664,0.019534387
-45000,9000,0.12110858000000001,0.049997914,0.0060551763666666664
-40500,9000,0.1361404566666667,0.049997896,0.006806736733333333
-36000,9000,0.15412787333333336,0.049997899,0.007706069466666667
-31500,9000,0.17492592,0.049997908,0.008745929900000001
-27000,9000,0.19835288666666667,0.04999791466666667,0.009917231033333333
-22500,9000,0.22428225333333335,0.04999793166666667,0.011213648333333333
-18000,9000,0.25106943,0.049997951,0.012552956666666667
-13500,9000,0.2789737466666667,0.049997973999999994,0.013948122666666667
-9000,9000,0.30602515,0.049997987333333334,0.015300641666666667
-4500,9000,0.33114938,0.04999800966666667,0.016556809
0,9000,0.3524854533333333,0.049998063333333335,0.017623589666666665
4500,9000,0.3694311833333333,0.04999807733333333,0.018470849
9000,9000,0.38263171,0.049998123666666665,0.019130867
13500,9000,0.39214106666666665,0.04999813433333333,0.019606321666666666
18000,9000,0.3985967733333334,0.04999815333333334,0.01992910133333333
22500,9000,0.4015093633333333,0.049998177,0.020074736333333332
27000,9000,0.40232082666666663,0.04999816433333334,0.020115303333333334
31500,9000,0.4008513533333333,0.049998176,0.020041834666666664
36000,9000,0.39902493333333333,0.049998161,0.019950513666666666
40500,9000,0.39670257000000003,0.049998173,0.019834403999999996
45000,9000,0.4003570066666667,0.049998124000000005,0.020017098
-45000,13500,0.12007208666666666,0.049997901666666664,0.0060033523
-40500,13500,0.13481282333333333,0.04999791066666667,0.0067403589333333335
-36000,13500,0.15291943,0.049997909,0.007645652133333333
-31500,13500,0.17387255,0.04999790033333333,0.008693262633333334
-27000,13500,0.19781359666666667,0.049997913,0.009890267033333334
-22500,13500,0.22428228333333333,0.049997932333333335,0.011213649999999999
-18000,13500,0.25164517,0.049997942,0.012581740000000001
-13500,13500,0.28038733,0.049997975666666666,0.014018798666666667
-9000,13500,0.30855526666666666,0.04999799666666667,0.015427145333333333
-4500,13500,0.3349524,0.049998026,0.016746959999999998
0,13500,0.35747796,0.049998062,0.017873205333333333
4500,13500,0.37587072,0.049998090999999995,0.018792819000000002
9000,13500,0.39038760666666666,0.04999814,0.019518654
13500,13500,0.4007340366666667,0.04999817933333333,0.020035972000000003
18000,13500,0.4077461333333333,0.049998142333333336,0.020386549
22500,13500,0.41069843666666667,0.04999815566666667,0.020534165
27000,13500,0.41113436666666664,0.04999816866666666,0.020555965
31500,13500,0.40945503,0.049998173,0.020472002333333333
36000,13500,0.40661536333333337,0.04999819133333334,0.020330032333333335
40500,13500,0.40379843666666665,0.049998174666666666,0.020189186
45000,13500,0.41912274666666666,0.049998162666666665,0.020955367333333332
-40500,18000,0.13447446666666665,0.049997906333333335,0.006723441633333333
-36000,18000,0.15259947666666665,0.049997906999999994,0.0076296542000000005
-31500,18000,0.17388683,0.049997905333333335,0.0086939774
-27000,18000,0.19822931333333335,0.049997921,0.009911053966666666
-22500,18000,0.22508358333333334,0.04999792633333333,0.011253711666666666
-18000,18000,0.2531985366666667,0.049997952666666665,0.012659409
-13500,18000,0.2829233566666666,0.049997979,0.014145594333333334
-9000,18000,0.31259691,0.049998004,0.015629221333333335
-4500,18000,0.34011741333333334,0.04999805533333333,0.017005210333333333
0,18000,0.36409842000000003,0.049998128,0.018204238333333334
4500,18000,0.38393667,0.04999811566666667,0.01919610966666667
9000,18000,0.39977062333333335,0.049998156333333335,0.019987793333333333
13500,18000,0.41137335333333336,0.04999816533333334,0.020567913333333333
18000,18000,0.41832547000000003,0.049998203,0.020915521666666666
22500,18000,0.42100450333333334,0.049998180333333336,0.021049458333333333
27000,18000,0.42143969,0.04999820566666667,0.021071228666666667
31500,18000,0.41857861,0.049998202666666665,0.020928179666666664
36000,18000,0.4150062566666667,0.049998169999999995,0.020749553333333334
40500,18000,0.4127148766666667,0.049998161,0.020634985666666668
-40500,22500,0.13501012666666667,0.04999791433333334,0.0067502242
-36000,22500,0.15303821,0.049997908,0.0076515904333333325
-31500,22500,0.17495287666666665,0.04999792233333333,0.0087472804
-27000,22500,0.19986629333333333,0.04999791966666667,0.0099928993
-22500,22500,0.22729513666666668,0.049997938,0.011364287666666667
-18000,22500,0.25643334333333334,0.049997956,0.012821143666666666
-13500,22500,0.28761450666666666,0.04999799133333334,0.014380148
-9000,22500,0.3183696066666667,0.04999802133333333,0.01591785
-4500,22500,0.3473960566666667,0.049998065,0.017369130666666666
0,22500,0.3728941266666667,0.049998122,0.018644007
4500,22500,0.39431657,0.049998128,0.019715090666666667
9000,22500,0.41128748666666665,0.049998173666666666,0.020563622666666666
13500,22500,0.4233809233333333,0.049998199666666666,0.021168283666666666
18000,22500,0.4305030266666667,0.04999820866666667,0.021524381
22500,22500,0.43315587,0.049998190000000005,0.021657008666666665
27000,22500,0.43208736999999997,0.04999825966666667,0.02160361733333333
31500,22500,0.42914632,0.04999825066666667,0.021456564666666667
36000,22500,0.42476116666666663,0.04999819666666667,0.021237292666666668
40500,22500,0.42716153,0.049998203,0.021357309333333335
-36000,27000,0.15526699666666666,0.04999792,0.007763026966666667
-31500,27000,0.17701073333333334,0.04999790933333333,0.008850166999999999
-27000,27000,0.20238169666666667,0.04999793133333333,0.010118666333333333
-22500,27000,0.23040440999999998,0.049997948333333334,0.011519747666666667
-18000,27000,0.26103292666666666,0.049997955000000004,0.013051113333333333
-13500,27000,0.29333029666666666,0.04999797666666667,0.014665922
-9000,27000,0.32562989666666664,0.04999801166666666,0.016280847333333334
-4500,27000,0.35579177333333334,0.04999807766666667,0.017788903000000002
0,27000,0.38293024000000003,0.04999808133333334,0.019145777
4500,27000,0.4060041933333334,0.049998124000000005,0.020299448666666668
9000,27000,0.42404317333333336,0.049998185333333334,0.021201388666666664
13500,27000,0.4368837466666667,0.04999825166666667,0.021843423333333334
18000,27000,0.44328963,0.049998232999999996,0.022163698333333332
22500,27000,0.4455721266666667,0.049998236,0.02227782
27000,27000,0.44328883,0.04999821433333333,0.022163650333333333
31500,27000,0.43948644,0.04999822266666667,0.021973542000000002
36000,27000,0.4365780633333333,0.049998215,0.02182812433333333
-31500,31500,0.18013634666666667,0.04999792433333334,0.0090064436
-27000,31500,0.20596073666666664,0.049997922666666667,0.01029761
-22500,31500,0.2350544,0.049997941,0.011752235333333333
-18000,31500,0.26672833,0.049997961,0.013335873333333333
-13500,31500,0.30044994666666663,0.04999799433333333,0.015021893666666668
-9000,31500,0.3343863366666667,0.049998053333333334,0.016718665666666667
-4500,31500,0.36633165666666667,0.04999809866666667,0.018315886666666666
0,31500,0.39488634666666667,0.04999810833333333,0.01974357133333333
4500,31500,0.41933792000000003,0.049998147,0.020966118
9000,31500,0.43785105,0.04999824333333334,0.021891783666666668
13500,31500,0.45041996999999995,0.049998264,0.022520217000000002
18000,31500,0.4570237466666667,0.04999823166666666,0.022850379333333334
22500,31500,0.4577088633333333,0.04999824033333333,0.022884637666666666
27000,31500,0.4545083033333333,0.049998228,0.022724609666666666
31500,31500,0.4532166033333333,0.04999825633333333,0.022660039666666666
-27000,36000,0.21126266666666668,0.04999793066666667,0.010562695333333334
-22500,36000,0.24099721000000002,0.04999795033333333,0.012049366333333334
-18000,36000,0.27415459000000003,0.049997976,0.013707174333333332
-13500,36000,0.30927577,0.04999799966666666,0.015463169666666667
-9000,36000,0.3446408366666667,0.049998051,0.017231370333333332
-4500,36000,0.3781271133333333,0.04999808866666667,0.018905632333333332
0,36000,0.40863706,0.04999818333333333,0.020431109666666666
4500,36000,0.43408986666666666,0.049998205,0.021703715000000002
9000,36000,0.4533780833333333,0.04999818599999999,0.022668082666666665
13500,36000,0.46619810333333334,0.04999823766666667,0.02330908333333333
18000,36000,0.47204799666666664,0.049998286999999995,0.023601591333333335
22500,36000,0.47181940333333333,0.049998279666666666,0.023590158000000003
27000,36000,0.46963551,0.04999824533333333,0.023480952
-22500,40500,0.2501996166666667,0.049997957999999995,0.012509469333333334
-18000,40500,0.28386755333333336,0.049997988,0.014192806333333334
-13500,40500,0.32030482,0.049998019,0.016014606333333334
-9000,40500,0.3573834733333333,0.04999807033333334,0.017868484333333334
-4500,40500,0.3924944533333334,0.04999812633333334,0.019623987
0,40500,0.42449061666666665,0.049998160666666666,0.021223748333333334
4500,40500,0.45105876000000006,0.049998217,0.022552134666666668
9000,40500,0.4707255966666667,0.04999823933333333,0.02353545066666667
13500,40500,0.48339438333333334,0.04999829233333333,0.024168893333333333
18000,40500,0.48838375333333334,0.049998278,0.024418348
22500,40500,0.4909684366666667,0.049998270000000004,0.024547572
-13500,45000,0.33657684,0.049998028666666666,0.016828179333333335
-9000,45000,0.37384523,0.049998093,0.018691548333333332
-4500,45000,0.41037143,0.04999814033333334,0.02051780866666667
0,45000,0.44364858999999995,0.049998225,0.022181641333333335
4500,45000,0.4711431933333333,0.04999824,0.023556331
9000,45000,0.4918041166666667,0.049998254666666665,0.024589347333333334
13500,45000,0.5083728266666667,0.04999828766666667,0.025417770666666666
