x,y,R,I,V
9000,-4500,0.9909867466666668,0.049998155,0.04954750833333333
13500,-4500,0.97424091,0.049998157333333335,0.04871025066666667
18000,-4500,0.9542434866666666,0.049998160666666666,0.04771041866666667
22500,-4500,0.9316495666666668,0.04999816966666667,0.04658077266666667
27000,-4500,0.9058781066666667,0.049998202000000005,0.04529227633333333
31500,-4500,0.8799231033333333,0.04999819666666667,0.043994567666666665
36000,-4500,0.85227473,0.049998197333333334,0.04261219966666666
40500,-4500,0.8252334333333333,0.04999819033333333,0.041260178
45000,-4500,0.8082376733333334,0.04999820766666666,0.040410434999999995
-45000,0,1.0347087333333334,0.049998147,0.051733515333333334
-40500,0,1.0253899333333334,0.04999816233333333,0.05126760733333333
-36000,0,1.0201850666666668,0.04999814666666667,0.05100736333333333
-31500,0,1.0156304666666667,0.049998153999999996,0.050779649999999996
-27000,0,1.0143886666666666,0.049998151666666664,0.050717556000000004
-22500,0,1.0139861333333333,0.04999813066666667,0.05069740933333333
-18000,0,1.0137748666666666,0.04999814633333333,0.05068686333333334
-13500,0,1.0135703333333332,0.049998148666666666,0.050676638
-9000,0,1.0114648666666666,0.04999813366666667,0.050571354
-4500,0,1.0067873333333333,0.04999815466666667,0.05033751233333333
0,0,0.9965896633333333,0.049998145333333334,0.04982763566666667
4500,0,0.9845430266666667,0.049998141999999995,0.049225321999999995
9000,0,0.96925406,0.04999815066666667,0.04846091066666667
13500,0,0.9509799066666667,0.049998164,0.047547248
18000,0,0.9307272533333334,0.049998163000000005,0.04653465233333333
22500,0,0.90757073,0.049998171,0.04537687566666667
27000,0,0.8827734700000001,0.04999817533333333,0.044137062666666664
31500,0,0.8579306233333334,0.049998177,0.04289496633333333
36000,0,0.8313692266666667,0.04999819566666666,0.041566961
40500,0,0.80758191,0.04999818966666667,0.04037763433333333
45000,0,0.7908480833333333,0.049998208999999995,0.03954098833333333
-45000,4500,1.0304026666666666,0.049998137,0.051518217000000005
-40500,4500,1.0193007333333333,0.049998131333333334,0.050963133333333334
-36000,4500,1.0130583,0.049998145333333334,0.050651033
-31500,4500,1.0064411,0.04999813633333334,0.05032018233333334
-27000,4500,1.0044258000000001,0.04999813333333333,0.050219409
-22500,4500,1.0039308,0.049998148666666666,0.050194679666666665
-18000,4500,1.0017199,0.049998149,0.050084136333333334
-13500,4500,0.99833454,0.04999814633333333,0.04991487633333334
-9000,4500,0.9959540166666667,0.04999815533333333,0.04979586366666667
-4500,4500,0.99253835,0.04999815066666667,0.049625080999999995
0,4500,0.9784767633333333,0.04999815266666666,0.04892203033333333
4500,4500,0.9649550366666666,0.04999816133333333,0.048245977999999995
9000,4500,0.9475936033333333,0.049998171333333334,0.04737794733333334
13500,4500,0.9303959,0.049998165,0.046518088666666665
18000,4500,0.9104571433333334,0.04999816766666667,0.045521188000000004
22500,4500,0.8878194533333333,0.04999817766666667,0.044389355
27000,4500,0.8648444066666666,0.04999818633333333,0.04324065233333333
31500,4500,0.8417391266666667,0.049998201666666665,0.042085442
36000,4500,0.8167245,0.049998202000000005,0.04083475633333333
40500,4500,0.7921139366666666,0.049998206,0.039604276333333334
45000,4500,0.7791740033333333,0.049998224,0.03895731733333333
-45000,9000,1.0281829666666666,0.04999815033333333,0.051407249
-40500,9000,1.0138337333333334,0.049998147666666666,0.050689809999999995
-36000,9000,1.0041908666666666,0.04999815333333334,0.050207688333333333
-31500,9000,0.9971225233333333,0.04999815433333333,0.04985428566666667
-27000,9000,0.99345988,0.049998148,0.049671154333333335
-22500,9000,0.99035364,0.049998158333333334,0.04951585766666667
-18000,9000,0.9880755833333333,0.04999815266666666,0.049401952666666665
-13500,9000,0.9842879733333334,0.04999814566666667,0.04921257233333333
-9000,9000,0.9785592933333334,0.04999815233333334,0.048926157666666664
-4500,9000,0.9705311933333333,0.04999816733333333,0.048524781
0,9000,0.9581470633333333,0.04999816633333333,0.04790559566666666
4500,9000,0.9440910533333333,0.049998162666666665,0.047202816999999994
9000,9000,0.9280798299999999,0.049998174,0.046402297333333335
13500,9000,0.90935969,0.049998176666666665,0.045466327333333334
18000,9000,0.8894676566666667,0.049998180999999996,0.044471764
22500,9000,0.8675291033333334,0.04999819766666667,0.043374891
27000,9000,0.8465106133333333,0.04999818166666667,0.04232399033333333
31500,9000,0.8243372233333334,0.04999817966666666,0.041215361
36000,9000,0.8012303566666666,0.04999820033333333,0.04006007566666667
40500,9000,0.7800734666666667,0.04999821333333333,0.03900228033333333
45000,9000,0.7740702966666666,0.04999820766666666,0.038702127999999995
-45000,13500,1.0243107666666666,0.04999813733333334,0.051213627
-40500,13500,1.0065492333333332,0.04999815133333333,0.05032559933333333
-36000,13500,0.9967798166666667,0.049998153,0.049837148666666664
-31500,13500,0.98787605,0.04999814966666667,0.049391975666666664
-27000,13500,0.9842934733333333,0.04999815866666667,0.049212861999999996
-22500,13500,0.9790952233333333,0.049998162,0.048952961333333336
-18000,13500,0.9744026333333333,0.04999815866666667,0.048718336333333334
-13500,13500,0.9695146466666666,0.04999816,0.04847394666666667
-9000,13500,0.9628276766666667,0.049998156333333335,0.04813960766666667
-4500,13500,0.9542372033333333,0.049998177,0.047710121
0,13500,0.9406795233333334,0.04999816733333333,0.04703225166666667
4500,13500,0.9246869366666667,0.049998175000000006,0.046232658333333336
9000,13500,0.9089485933333333,0.049998173666666666,0.04544577
13500,13500,0.89016247,0.049998179000000004,0.04450650333333333
18000,13500,0.8706534766666666,0.049998198333333334,0.043531105
22500,13500,0.8490800933333333,0.04999819666666667,0.04245247566666666
27000,13500,0.8284963366666667,0.04999820233333333,0.041423326999999996
31500,13500,0.8076578566666667,0.049998195,0.04038143466666667
36000,13500,0.7878294266666667,0.049998196,0.039390048
40500,13500,0.7690085966666668,0.04999821333333333,0.038449056
45000,13500,0.7964365966666667,0.049998234,0.03982042266666667
-40500,18000,1.00155972,0.04999815233333334,0.05007613466666667
-36000,18000,0.9862702833333333,0.049998147,0.04931168666666667
-31500,18000,0.9784780466666666,0.04999816,0.04892210133333333
-27000,18000,0.9741882033333333,0.049998159333333334,0.04870761666666667
-22500,18000,0.9673267633333332,0.049998157333333335,0.04836455533333333
-18000,18000,0.9609735733333333,0.04999816566666667,0.04804691566666666
-13500,18000,0.9545314333333333,0.049998162,0.047724816333333336
-9000,18000,0.9466380933333334,0.049998160666666666,0.04733016366666667
-4500,18000,0.93533746,0.04999818333333333,0.046765173
0,18000,0.92118897,0.049998176,0.046057768000000006
4500,18000,0.9062578099999999,0.04999817933333333,0.045311239999999996
9000,18000,0.8909196366666666,0.049998203666666664,0.044544382
13500,18000,0.8717262166666667,0.049998187666666666,0.043584731333333335
18000,18000,0.8527782766666667,0.04999818733333334,0.042637368333333335
22500,18000,0.83337195,0.049998202000000005,0.041667098666666666
27000,18000,0.81336014,0.04999820066666667,0.040666542666666666
31500,18000,0.7949228866666667,0.049998219,0.03974472933333333
36000,18000,0.7764352266666666,0.04999821233333333,0.03882037233333333
40500,18000,0.7621000933333334,0.049998222,0.03810364866666667
-40500,22500,0.99574391,0.049998155,0.04978535866666667
-36000,22500,0.97969905,0.049998173666666666,0.04898316266666667
-31500,22500,0.9702378399999999,0.049998149,0.048510096
-27000,22500,0.96377351,0.049998161,0.04818690366666667
-22500,22500,0.9559413133333333,0.049998173,0.04779531966666666
-18000,22500,0.9484957566666666,0.049998167,0.04742304866666667
-13500,22500,0.9403555166666667,0.04999817533333333,0.04701606
-9000,22500,0.93110304,0.04999817133333333,0.04655344933333334
-4500,22500,0.9185411433333334,0.049998185333333334,0.04592538966666667
0,22500,0.90544369,0.04999818866666667,0.045270543333333337
4500,22500,0.8897683833333333,0.04999820466666667,0.044486822
9000,22500,0.87309978,0.04999819433333333,0.04365341233333333
13500,22500,0.8560244266666667,0.04999820766666666,0.04279968633333333
18000,22500,0.8382453666666667,0.049998202666666665,0.04191076133333334
22500,22500,0.8190418166666666,0.04999821066666667,0.040950625000000004
27000,22500,0.8007907,0.049998220999999995,0.04003811166666667
31500,22500,0.7839025433333333,0.049998232,0.039193741666666664
36000,22500,0.7667397133333334,0.049998234,0.03833563166666667
40500,22500,0.7678199333333333,0.04999823833333334,0.038389644333333334
-36000,27000,0.9733506399999999,0.049998180333333336,0.048665760333333336
-31500,27000,0.9624672833333333,0.04999816133333333,0.048121595
-27000,27000,0.9542188833333333,0.049998164666666664,0.047709191000000005
-22500,27000,0.94481861,0.04999816866666666,0.0472392
-18000,27000,0.9352901800000001,0.04999818366666667,0.04676281033333333
-13500,27000,0.92654588,0.04999816233333333,0.046325591
-9000,27000,0.9162546766666666,0.04999818166666667,0.04581106666666667
-4500,27000,0.9034707366666667,0.04999817933333333,0.04517189233333333
0,27000,0.8887496166666666,0.04999818,0.04443586233333333
4500,27000,0.8737161966666667,0.04999818866666667,0.04368422733333333
9000,27000,0.8571762266666667,0.04999817833333333,0.042857249
13500,27000,0.8411497133333333,0.049998198333333334,0.04205597133333334
18000,27000,0.8231645366666667,0.049998214666666665,0.04115675666666666
22500,27000,0.80578624,0.04999821166666667,0.04028787133333333
27000,27000,0.7895020866666667,0.049998223333333335,0.03947370233333333
31500,27000,0.77536039,0.04999823033333333,0.038766647
36000,27000,0.7638946333333333,0.049998234,0.03819338266666667
-31500,31500,0.9587080166666666,0.04999816166666667,0.04793363866666667
-27000,31500,0.9447811433333333,0.049998174,0.04723733366666667
-22500,31500,0.9338241966666666,0.049998168333333336,0.046689499333333336
-18000,31500,0.9230244733333334,0.049998166,0.046149531333333334
-13500,31500,0.9120261733333332,0.049998178,0.045599646
-9000,31500,0.9012303733333333,0.049998184333333334,0.045059881333333336
-4500,31500,0.8877393133333332,0.04999819466666667,0.044385361
0,31500,0.8730410666666667,0.049998199666666666,0.043650481000000005
4500,31500,0.8583106933333333,0.049998188,0.042913980000000004
9000,31500,0.8424784133333333,0.049998203,0.042122407
13500,31500,0.8266934433333333,0.049998201666666665,0.04133318533333333
18000,31500,0.81007887,0.04999820766666666,0.04050249133333333
22500,31500,0.7933198466666667,0.049998211333333334,0.03966457266666667
27000,31500,0.7792189233333333,0.04999820766666666,0.03895954966666667
31500,31500,0.7906583466666667,0.04999821433333333,0.03953150466666667
-27000,36000,0.9385102966666667,0.049998182333333335,0.04692380866666667
-22500,36000,0.9229038833333333,0.049998172333333334,0.046143508
-18000,36000,0.9109169166666666,0.049998180333333336,0.04554418833333333
-13500,36000,0.89899239,0.049998189,0.044947991
-9000,36000,0.8868635566666666,0.049998184333333334,0.044341566666666665
-4500,36000,0.8736036699999999,0.049998195,0.04367860666666667
0,36000,0.8582237833333333,0.049998198333333334,0.04290964366666667
4500,36000,0.8425823066666667,0.049998195333333335,0.04212759433333333
9000,36000,0.8287724,0.04999819433333333,0.04143712333333333
13500,36000,0.8135163333333334,0.049998212,0.040674363000000005
18000,36000,0.79772256,0.049998201,0.03988469266666667
22500,36000,0.7838856399999999,0.04999821,0.03919287933333333
27000,36000,0.77535891,0.04999822266666667,0.038766567
-22500,40500,0.9176542333333334,0.04999817633333334,0.045881038
-18000,40500,0.9011625933333334,0.04999818066666666,0.045056490666666664
-13500,40500,0.887972,0.04999817733333333,0.044396981
-9000,40500,0.87412558,0.049998192999999996,0.043704699666666666
-4500,40500,0.8602454766666666,0.04999818466666666,0.043010712666666666
0,40500,0.8452938866666667,0.049998189666666665,0.042263164666666665
4500,40500,0.8298908399999999,0.04999820966666667,0.041493056333333334
9000,40500,0.81569092,0.049998201666666665,0.04078307866666667
13500,40500,0.80122396,0.049998208333333335,0.04005976233333333
18000,40500,0.78914642,0.04999821233333333,0.03945591033333333
22500,40500,0.7842091366666666,0.04999821833333333,0.039209059000000004
-13500,45000,0.8837046733333334,0.049998183,0.04418362866666667
-9000,45000,0.8653728133333334,0.049998193333333336,0.043267078333333334
-4500,45000,0.85010891,0.049998197333333334,0.042503914
0,45000,0.83508805,0.049998205,0.041752904
4500,45000,0.82134569,0.04999818966666667,0.04106579866666667
9000,45000,0.8094402733333333,0.04999821,0.04047056466666667
13500,45000,0.80350308,0.04999820966666667,0.040173715
